path,split,orig_group,review_cat_zh,review_cat,causeless,uniform_fallen,uniform_lie_down,labels_16,frames,pred_fall,pred_fallen,pred_normal,decision
lie_down/lie_down_el_173,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_el_174,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_el_175,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_el_177,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_el_181,test,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,0.0,0.0,80.0,keep
lie_down/lie_down_el_185,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_el_190,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_el_195,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_el_198,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_el_200,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_007,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_013,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_014,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_019,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_022,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_029,val,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_034,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_mi_037,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_038,val,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_044,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_088,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_099,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_104,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_106,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_130,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_132,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_133,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_146,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_160,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_162,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_170,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_171,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_172,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_173,val,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_175,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_188,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_193,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_mi_197,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_004,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_005,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_006,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_011,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_017,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_036,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_046,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_050,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_054,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_058,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_064,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_079,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_084,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_te_092,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_115,test,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,0.0,0.0,80.0,keep
lie_down/lie_down_te_135,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_153,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_163,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_166,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_168,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_169,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_170,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_173,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_178,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_183,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_te_187,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_009,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_020,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_to_041,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_048,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_051,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_059,test,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,0.0,0.0,80.0,keep
lie_down/lie_down_to_086,train,causeless_lying,躺下动作,lie_down,True,False,False,lying,lying:81,,,,keep
lie_down/lie_down_to_089,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_to_099,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_to_123,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_128,train,causeless_lying,躺下动作,lie_down,True,False,False,lying,lying:81,,,,keep
lie_down/lie_down_to_137,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_156,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_to_161,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_164,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_183,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_to_194,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_yo_009,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_012,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_018,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_028,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_033,test,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,0.0,0.0,80.0,keep
lie_down/lie_down_yo_035,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_041,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_051,test,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,0.0,0.0,80.0,keep
lie_down/lie_down_yo_060,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_066,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_yo_083,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_096,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_099,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_108,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_136,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_139,val,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_147,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_148,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lie_down/lie_down_yo_150,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_177,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_182,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_187,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_194,test,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,1.0,19.0,60.0,keep
lie_down/lie_down_yo_198,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lie_down/lie_down_yo_199,test,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,0.0,0.0,80.0,keep
lie_down/lie_down_yo_200,train,uniform_lie_down,躺下动作,lie_down,False,False,True,lie_down,lie_down:81,,,,keep
lying/lying_ch_001,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_002,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_003,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_004,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_005,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_006,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_007,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_008,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_009,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_ch_010,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_011,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_012,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,80.0,0.0,remove
lying/lying_ch_013,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_014,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_ch_015,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_016,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_017,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_018,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_019,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_020,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_021,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_022,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_023,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_024,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_025,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_026,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_027,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_028,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_029,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_030,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_031,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_ch_032,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_033,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_034,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_035,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_036,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_037,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_038,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_039,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_040,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_041,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_042,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_043,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_044,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_045,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_ch_046,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_047,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_048,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_ch_049,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
